timestamp_ns,timestamp_sec,relative_to_start_sec,px,py,pz,qx,qy,qz,qw,frame_id,child_frame_id,valid
17860000000,17.860000000,-17.903,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
17870000000,17.870000000,-17.893,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
17880000000,17.880000000,-17.883,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
17890000000,17.890000000,-17.873,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
17900000000,17.900000000,-17.863,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
17910000000,17.910000000,-17.853,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
17920000000,17.920000000,-17.843,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
17930000000,17.930000000,-17.833,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
17940000000,17.940000000,-17.823,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
17950000000,17.950000000,-17.813,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
17960000000,17.960000000,-17.803,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
17970000000,17.970000000,-17.793,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
17980000000,17.980000000,-17.783,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
17990000000,17.990000000,-17.773,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18000000000,18.000000000,-17.763,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18010000000,18.010000000,-17.753,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18020000000,18.020000000,-17.743,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18030000000,18.030000000,-17.733,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18040000000,18.040000000,-17.723,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18050000000,18.050000000,-17.713,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18060000000,18.060000000,-17.703,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18070000000,18.070000000,-17.693,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18080000000,18.080000000,-17.683,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18090000000,18.090000000,-17.673,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18100000000,18.100000000,-17.663,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18110000000,18.110000000,-17.653,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18120000000,18.120000000,-17.643,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18130000000,18.130000000,-17.633,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18140000000,18.140000000,-17.623,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18150000000,18.150000000,-17.613,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18160000000,18.160000000,-17.603,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18170000000,18.170000000,-17.593,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18180000000,18.180000000,-17.583,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18190000000,18.190000000,-17.573,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18200000000,18.200000000,-17.563,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18210000000,18.210000000,-17.553,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18220000000,18.220000000,-17.543,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18230000000,18.230000000,-17.533,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18240000000,18.240000000,-17.523,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18250000000,18.250000000,-17.513,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18260000000,18.260000000,-17.503,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18270000000,18.270000000,-17.493,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18280000000,18.280000000,-17.483,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18290000000,18.290000000,-17.473,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18300000000,18.300000000,-17.463,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18310000000,18.310000000,-17.453,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18320000000,18.320000000,-17.443,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18330000000,18.330000000,-17.433,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18340000000,18.340000000,-17.423,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18350000000,18.350000000,-17.413,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18360000000,18.360000000,-17.403,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18370000000,18.370000000,-17.393,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18380000000,18.380000000,-17.383,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18390000000,18.390000000,-17.373,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18400000000,18.400000000,-17.363,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18410000000,18.410000000,-17.353,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18420000000,18.420000000,-17.343,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18430000000,18.430000000,-17.333,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18440000000,18.440000000,-17.323,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18450000000,18.450000000,-17.313,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18460000000,18.460000000,-17.303,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18470000000,18.470000000,-17.293,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18480000000,18.480000000,-17.283,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18490000000,18.490000000,-17.273,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18500000000,18.500000000,-17.263,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18510000000,18.510000000,-17.253,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18520000000,18.520000000,-17.243,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18530000000,18.530000000,-17.233,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18540000000,18.540000000,-17.223,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18550000000,18.550000000,-17.213,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18560000000,18.560000000,-17.203,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18570000000,18.570000000,-17.193,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18580000000,18.580000000,-17.183,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18590000000,18.590000000,-17.173,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18600000000,18.600000000,-17.163,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18610000000,18.610000000,-17.153,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18620000000,18.620000000,-17.143,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18630000000,18.630000000,-17.133,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18640000000,18.640000000,-17.123,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18650000000,18.650000000,-17.113,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18660000000,18.660000000,-17.103,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18670000000,18.670000000,-17.093,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18680000000,18.680000000,-17.083,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18690000000,18.690000000,-17.073,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18700000000,18.700000000,-17.063,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18710000000,18.710000000,-17.053,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18720000000,18.720000000,-17.043,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18730000000,18.730000000,-17.033,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18740000000,18.740000000,-17.023,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18750000000,18.750000000,-17.013,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18760000000,18.760000000,-17.003,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18770000000,18.770000000,-16.993,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18780000000,18.780000000,-16.983,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18790000000,18.790000000,-16.973,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18800000000,18.800000000,-16.963,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18810000000,18.810000000,-16.953,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18820000000,18.820000000,-16.943,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18830000000,18.830000000,-16.933,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18840000000,18.840000000,-16.923,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18850000000,18.850000000,-16.913,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18860000000,18.860000000,-16.903,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18870000000,18.870000000,-16.893,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18880000000,18.880000000,-16.883,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18890000000,18.890000000,-16.873,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18900000000,18.900000000,-16.863,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18910000000,18.910000000,-16.853,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18920000000,18.920000000,-16.843,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18930000000,18.930000000,-16.833,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18940000000,18.940000000,-16.823,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18950000000,18.950000000,-16.813,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18960000000,18.960000000,-16.803,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18970000000,18.970000000,-16.793,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18980000000,18.980000000,-16.783,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
18990000000,18.990000000,-16.773,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19000000000,19.000000000,-16.763,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19010000000,19.010000000,-16.753,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19020000000,19.020000000,-16.743,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19030000000,19.030000000,-16.733,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19040000000,19.040000000,-16.723,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19050000000,19.050000000,-16.713,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19060000000,19.060000000,-16.703,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19070000000,19.070000000,-16.693,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19080000000,19.080000000,-16.683,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19090000000,19.090000000,-16.673,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19100000000,19.100000000,-16.663,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19110000000,19.110000000,-16.653,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19120000000,19.120000000,-16.643,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19130000000,19.130000000,-16.633,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19140000000,19.140000000,-16.623,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19150000000,19.150000000,-16.613,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19160000000,19.160000000,-16.603,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19170000000,19.170000000,-16.593,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19180000000,19.180000000,-16.583,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19190000000,19.190000000,-16.573,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19200000000,19.200000000,-16.563,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19210000000,19.210000000,-16.553,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19220000000,19.220000000,-16.543,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19230000000,19.230000000,-16.533,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19240000000,19.240000000,-16.523,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19250000000,19.250000000,-16.513,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19260000000,19.260000000,-16.503,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19270000000,19.270000000,-16.493,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19280000000,19.280000000,-16.483,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19290000000,19.290000000,-16.473,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19300000000,19.300000000,-16.463,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19310000000,19.310000000,-16.453,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19320000000,19.320000000,-16.443,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19330000000,19.330000000,-16.433,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19340000000,19.340000000,-16.423,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19350000000,19.350000000,-16.413,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19360000000,19.360000000,-16.403,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19370000000,19.370000000,-16.393,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19380000000,19.380000000,-16.383,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19390000000,19.390000000,-16.373,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19400000000,19.400000000,-16.363,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19410000000,19.410000000,-16.353,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19420000000,19.420000000,-16.343,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19430000000,19.430000000,-16.333,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19440000000,19.440000000,-16.323,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19450000000,19.450000000,-16.313,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19460000000,19.460000000,-16.303,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19470000000,19.470000000,-16.293,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19480000000,19.480000000,-16.283,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19490000000,19.490000000,-16.273,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19500000000,19.500000000,-16.263,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19510000000,19.510000000,-16.253,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19520000000,19.520000000,-16.243,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19530000000,19.530000000,-16.233,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19540000000,19.540000000,-16.223,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19550000000,19.550000000,-16.213,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19560000000,19.560000000,-16.203,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19570000000,19.570000000,-16.193,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19580000000,19.580000000,-16.183,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19590000000,19.590000000,-16.173,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19600000000,19.600000000,-16.163,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19610000000,19.610000000,-16.153,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19620000000,19.620000000,-16.143,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19630000000,19.630000000,-16.133,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19640000000,19.640000000,-16.123,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19650000000,19.650000000,-16.113,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19660000000,19.660000000,-16.103,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19670000000,19.670000000,-16.093,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19680000000,19.680000000,-16.083,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19690000000,19.690000000,-16.073,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19700000000,19.700000000,-16.063,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19710000000,19.710000000,-16.053,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19720000000,19.720000000,-16.043,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19730000000,19.730000000,-16.033,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19740000000,19.740000000,-16.023,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19750000000,19.750000000,-16.013,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19760000000,19.760000000,-16.003,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19770000000,19.770000000,-15.993,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19780000000,19.780000000,-15.983,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19790000000,19.790000000,-15.973,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19800000000,19.800000000,-15.963,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19810000000,19.810000000,-15.953,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19820000000,19.820000000,-15.943,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19830000000,19.830000000,-15.933,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19840000000,19.840000000,-15.923,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19850000000,19.850000000,-15.913,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19860000000,19.860000000,-15.903,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19870000000,19.870000000,-15.893,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19880000000,19.880000000,-15.883,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19890000000,19.890000000,-15.873,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19900000000,19.900000000,-15.863,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19910000000,19.910000000,-15.853,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19920000000,19.920000000,-15.843,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19930000000,19.930000000,-15.833,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19940000000,19.940000000,-15.823,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19950000000,19.950000000,-15.813,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19960000000,19.960000000,-15.803,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19970000000,19.970000000,-15.793,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19980000000,19.980000000,-15.783,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
19990000000,19.990000000,-15.773,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20000000000,20.000000000,-15.763,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20010000000,20.010000000,-15.753,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20020000000,20.020000000,-15.743,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20030000000,20.030000000,-15.733,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20040000000,20.040000000,-15.723,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20050000000,20.050000000,-15.713,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20060000000,20.060000000,-15.703,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20070000000,20.070000000,-15.693,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20080000000,20.080000000,-15.683,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20090000000,20.090000000,-15.673,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20100000000,20.100000000,-15.663,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20110000000,20.110000000,-15.653,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20120000000,20.120000000,-15.643,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20130000000,20.130000000,-15.633,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20140000000,20.140000000,-15.623,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20150000000,20.150000000,-15.613,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20160000000,20.160000000,-15.603,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20170000000,20.170000000,-15.593,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20180000000,20.180000000,-15.583,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20190000000,20.190000000,-15.573,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20200000000,20.200000000,-15.563,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20210000000,20.210000000,-15.553,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20220000000,20.220000000,-15.543,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20230000000,20.230000000,-15.533,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20240000000,20.240000000,-15.523,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20250000000,20.250000000,-15.513,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20260000000,20.260000000,-15.503,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20270000000,20.270000000,-15.493,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20280000000,20.280000000,-15.483,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20290000000,20.290000000,-15.473,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20300000000,20.300000000,-15.463,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20310000000,20.310000000,-15.453,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20320000000,20.320000000,-15.443,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20330000000,20.330000000,-15.433,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20340000000,20.340000000,-15.423,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20350000000,20.350000000,-15.413,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20360000000,20.360000000,-15.403,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20370000000,20.370000000,-15.393,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20380000000,20.380000000,-15.383,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20390000000,20.390000000,-15.373,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20400000000,20.400000000,-15.363,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20410000000,20.410000000,-15.353,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20420000000,20.420000000,-15.343,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20430000000,20.430000000,-15.333,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20440000000,20.440000000,-15.323,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20450000000,20.450000000,-15.313,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20460000000,20.460000000,-15.303,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20470000000,20.470000000,-15.293,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20480000000,20.480000000,-15.283,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20490000000,20.490000000,-15.273,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20500000000,20.500000000,-15.263,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20510000000,20.510000000,-15.253,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20520000000,20.520000000,-15.243,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20530000000,20.530000000,-15.233,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20540000000,20.540000000,-15.223,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20550000000,20.550000000,-15.213,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20560000000,20.560000000,-15.203,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20570000000,20.570000000,-15.193,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20580000000,20.580000000,-15.183,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20590000000,20.590000000,-15.173,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20600000000,20.600000000,-15.163,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20610000000,20.610000000,-15.153,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20620000000,20.620000000,-15.143,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20630000000,20.630000000,-15.133,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20640000000,20.640000000,-15.123,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20650000000,20.650000000,-15.113,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20660000000,20.660000000,-15.103,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20670000000,20.670000000,-15.093,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20680000000,20.680000000,-15.083,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
20690000000,20.690000000,-15.073,0.0,0.0,1.5,0.0,0.0,0.0,1.0,world,,True
